,Major,Minor,DocumentDate,SalePrice,SqFtTotLiving,ZipCode,PricePerSqFt,date
2425,119200.0,120.0,07/08/2019,990000,2050,98199,482.9268292682927,2019-07-08
2426,26900.0,250.0,02/22/2019,1600000,3250,98199,492.3076923076923,2019-02-22
2427,222503.0,9129.0,03/08/2019,1550000,3730,98199,415.5495978552279,2019-03-08
2428,277060.0,6805.0,04/16/2019,600000,2370,98199,253.16455696202533,2019-04-16
2429,423790.0,1536.0,06/12/2019,679789,900,98199,755.3211111111111,2019-06-12
2430,682110.0,1460.0,05/28/2019,680000,1030,98199,660.1941747572815,2019-05-28
2431,701070.0,905.0,01/28/2019,698000,1140,98199,612.280701754386,2019-01-28
2432,26900.0,510.0,05/22/2019,785000,1160,98199,676.7241379310345,2019-05-22
2433,232503.0,9044.0,03/12/2019,1251000,2140,98199,584.5794392523364,2019-03-12
2434,137080.0,3270.0,06/06/2019,1173000,1410,98199,831.9148936170212,2019-06-06
2435,87100.0,2010.0,04/02/2019,871000,1130,98199,770.7964601769911,2019-04-02
2436,277110.0,1963.0,03/12/2019,607500,1270,98199,478.34645669291336,2019-03-12
2437,682110.0,2250.0,03/12/2019,675000,1520,98199,444.07894736842104,2019-03-12
2438,894110.0,80.0,04/17/2019,1835000,3500,98199,524.2857142857143,2019-04-17
2439,106900.0,120.0,04/09/2019,2100000,2740,98199,766.4233576642335,2019-04-09
2440,693360.0,395.0,06/13/2019,1089000,2420,98199,450.0,2019-06-13
2441,693360.0,395.0,05/27/2019,1089000,2420,98199,450.0,2019-05-27
2442,682110.0,1540.0,05/30/2019,737000,770,98199,957.1428571428571,2019-05-30
2443,232630.0,125.0,04/02/2019,1315000,3820,98199,344.24083769633506,2019-04-02
2444,682110.0,1762.0,04/12/2019,720000,1690,98199,426.03550295857985,2019-04-12
2445,812770.0,350.0,03/06/2019,849000,1010,98199,840.5940594059406,2019-03-06
2446,423540.0,245.0,06/12/2019,685000,920,98199,744.5652173913044,2019-06-12
2447,58200.0,793.0,01/25/2019,662475,1600,98199,414.046875,2019-01-25
2448,119300.0,700.0,04/12/2019,1050000,1880,98199,558.5106382978723,2019-04-12
2449,106800.0,490.0,01/23/2019,1413750,3610,98199,391.6204986149584,2019-01-23
2450,26900.0,15.0,07/12/2019,1750000,3310,98199,528.7009063444109,2019-07-12
2451,504130.0,95.0,03/04/2019,701000,890,98199,787.6404494382023,2019-03-04
2452,423790.0,1455.0,01/03/2019,680000,1090,98199,623.8532110091743,2019-01-03
2453,202120.0,250.0,04/18/2019,875000,2100,98199,416.6666666666667,2019-04-18
2454,102503.0,9086.0,04/08/2019,3400000,4050,98199,839.5061728395061,2019-04-08
2455,137080.0,4470.0,01/17/2019,600000,890,98199,674.1573033707865,2019-01-17
2456,277160.0,3125.0,04/02/2019,1050000,1520,98199,690.7894736842105,2019-04-02
2457,682110.0,235.0,01/31/2019,1000000,1630,98199,613.4969325153374,2019-01-31
2458,102503.0,9045.0,03/11/2019,1187500,2030,98199,584.9753694581281,2019-03-11
2459,682210.0,786.0,05/20/2019,895000,2420,98199,369.8347107438017,2019-05-20
2460,277060.0,1491.0,05/06/2019,969950,1690,98199,573.9349112426036,2019-05-06
2461,277060.0,1491.0,05/02/2019,300000,1690,98199,177.5147928994083,2019-05-02
2462,882790.0,870.0,02/15/2019,890000,2380,98105,373.9495798319328,2019-02-15
2463,717120.0,375.0,04/10/2019,925000,1620,98105,570.9876543209876,2019-04-10
2464,385690.0,2680.0,02/05/2019,664000,1370,98105,484.6715328467153,2019-02-05
2465,102504.0,9178.0,06/17/2019,1200000,2540,98105,472.4409448818898,2019-06-17
2466,313120.0,895.0,05/01/2019,870000,1500,98105,580.0,2019-05-01
2467,313120.0,1410.0,04/15/2019,857000,1090,98105,786.2385321100918,2019-04-15
2468,421840.0,580.0,01/22/2019,1575500,2140,98105,736.2149532710281,2019-01-22
2469,661300.0,175.0,05/07/2019,1370000,2500,98105,548.0,2019-05-07
2470,243670.0,1050.0,05/14/2019,1152000,1880,98105,612.7659574468086,2019-05-14
2471,717480.0,515.0,03/07/2019,675000,1530,98105,441.1764705882353,2019-03-07
2472,317910.0,610.0,06/07/2019,1800000,3330,98105,540.5405405405405,2019-06-07
2473,397790.0,84.0,01/17/2019,1440000,2390,98105,602.510460251046,2019-01-17
2474,661300.0,385.0,05/01/2019,2000000,2440,98105,819.672131147541,2019-05-01
2475,243670.0,240.0,05/21/2019,910000,1910,98105,476.4397905759162,2019-05-21
2476,421840.0,360.0,07/11/2019,2350000,3380,98105,695.2662721893491,2019-07-11
2477,661300.0,860.0,03/25/2019,3315000,5030,98105,659.0457256461233,2019-03-25
2478,192830.0,985.0,02/08/2019,813000,1930,98105,421.2435233160622,2019-02-08
2479,420690.0,640.0,01/02/2019,899500,1300,98105,691.9230769230769,2019-01-02
2480,102504.0,9247.0,06/05/2019,819000,1810,98105,452.48618784530385,2019-06-05
2481,221800.0,335.0,06/20/2019,695000,1320,98105,526.5151515151515,2019-06-20
2482,421740.0,30.0,06/17/2019,1125000,2200,98105,511.3636363636364,2019-06-17
2483,221800.0,65.0,07/05/2019,870000,1510,98105,576.158940397351,2019-07-05
2484,674670.0,320.0,06/20/2019,985000,2460,98105,400.4065040650407,2019-06-20
2485,809110.0,225.0,01/11/2019,969000,1960,98105,494.38775510204084,2019-01-11
2486,114200.0,690.0,04/26/2019,17255000,2080,98105,8295.673076923076,2019-04-26
2487,114200.0,690.0,04/26/2019,17255000,570,98105,30271.929824561405,2019-04-26
2488,881990.0,285.0,06/12/2019,820000,1100,98105,745.4545454545455,2019-06-12
2489,318110.0,20.0,06/21/2019,865000,1300,98105,665.3846153846154,2019-06-21
2490,881990.0,1140.0,02/19/2019,989000,1820,98105,543.4065934065934,2019-02-19
2491,633800.0,430.0,05/06/2019,1415000,3220,98105,439.44099378881987,2019-05-06
2492,317910.0,980.0,04/15/2019,2550000,1380,98105,1847.8260869565217,2019-04-15
2493,536420.0,481.0,04/15/2019,1750000,2800,98105,625.0,2019-04-15
2494,385690.0,5060.0,02/28/2019,625000,880,98105,710.2272727272727,2019-02-28
2495,881990.0,990.0,05/13/2019,995000,2900,98105,343.1034482758621,2019-05-13
2496,51000.0,3670.0,06/21/2019,673000,830,98105,810.843373493976,2019-06-21
2497,385690.0,5000.0,04/01/2019,1375000,2840,98105,484.15492957746477,2019-04-01
2498,422190.0,90.0,01/16/2019,739000,1020,98105,724.5098039215686,2019-01-16
2499,286210.0,265.0,01/04/2019,590000,940,98105,627.6595744680851,2019-01-04
2500,882790.0,900.0,02/07/2019,898000,2050,98105,438.0487804878049,2019-02-07
2501,982270.0,375.0,03/08/2019,1200000,2320,98105,517.2413793103449,2019-03-08
2502,567650.0,80.0,05/25/2019,825000,1700,98105,485.29411764705884,2019-05-25
2503,421840.0,60.0,06/06/2019,1750000,2400,98105,729.1666666666666,2019-06-06
2504,955020.0,3150.0,05/07/2019,719000,1200,98105,599.1666666666666,2019-05-07
2505,243620.0,420.0,01/11/2019,650000,1230,98105,528.4552845528456,2019-01-11
2506,717480.0,163.0,02/20/2019,1360000,1140,98105,1192.982456140351,2019-02-20
2507,955020.0,2580.0,02/15/2019,890000,2070,98105,429.951690821256,2019-02-15
2508,421940.0,15.0,06/27/2019,1100000,2190,98105,502.283105022831,2019-06-27
2509,88900.0,60.0,06/11/2019,1100000,2260,98105,486.72566371681415,2019-06-11
2510,863110.0,50.0,06/03/2019,875000,2240,98105,390.625,2019-06-03
2511,717480.0,159.0,01/18/2019,675000,1020,98105,661.7647058823529,2019-01-18
2512,717480.0,159.0,01/22/2019,675000,1020,98105,661.7647058823529,2019-01-22
2513,421940.0,930.0,07/05/2019,3070000,4130,98105,743.3414043583535,2019-07-05
2514,420740.0,1323.0,03/05/2019,555000,1260,98105,440.4761904761905,2019-03-05
2515,189000.0,215.0,05/10/2019,1279000,2410,98105,530.7053941908714,2019-05-10
2516,64100.0,65.0,02/12/2019,1915000,4310,98105,444.3155452436195,2019-02-12
2517,773110.0,60.0,07/05/2019,990000,1010,98105,980.1980198019802,2019-07-05
2518,88900.0,50.0,02/07/2019,650000,1100,98105,590.9090909090909,2019-02-07
2519,881990.0,771.0,06/04/2019,916500,1560,98105,587.5,2019-06-04
2520,243620.0,320.0,05/13/2019,1985000,3380,98105,587.2781065088758,2019-05-13
2521,317910.0,40.0,02/06/2019,775000,1300,98105,596.1538461538462,2019-02-06
2522,607950.0,195.0,06/13/2019,719000,1160,98105,619.8275862068965,2019-06-13
2523,421740.0,1985.0,04/20/2019,3000000,4410,98105,680.2721088435375,2019-04-20
2524,793300.0,53.0,01/30/2019,3000000,1323,98105,2267.573696145125,2019-01-30
2525,793300.0,52.0,01/30/2019,3000000,1323,98105,2267.573696145125,2019-01-30
2526,421740.0,170.0,04/24/2019,1140000,2120,98105,537.7358490566038,2019-04-24
2527,313120.0,1450.0,05/02/2019,950000,2270,98105,418.5022026431718,2019-05-02
2528,421940.0,180.0,07/10/2019,1600000,2570,98105,622.568093385214,2019-07-10
2529,237920.0,50.0,02/12/2019,887000,1490,98105,595.3020134228188,2019-02-12
2530,881990.0,290.0,05/21/2019,700000,800,98105,875.0,2019-05-21
2531,919120.0,1395.0,02/08/2019,795000,1500,98105,530.0,2019-02-08
2532,881990.0,580.0,04/09/2019,313600,2100,98105,149.33333333333334,2019-04-09
2533,51000.0,3610.0,02/13/2019,1500000,2270,98105,660.7929515418502,2019-02-13
2534,881990.0,50.0,05/29/2019,830000,1510,98105,549.6688741721854,2019-05-29
2535,947120.0,110.0,07/01/2019,2475000,3490,98105,709.1690544412608,2019-07-01
2536,881340.0,105.0,05/16/2019,890000,1620,98105,549.3827160493827,2019-05-16
2537,919120.0,990.0,04/05/2019,931000,1310,98105,710.6870229007634,2019-04-05
2538,536420.0,383.0,02/13/2019,870000,1000,98105,870.0,2019-02-13
2539,243670.0,1065.0,04/18/2019,5000,2200,98105,2.272727272727273,2019-04-18
2540,243670.0,1065.0,04/18/2019,750000,2200,98105,340.90909090909093,2019-04-18
2541,243670.0,935.0,03/11/2019,727000,1330,98105,546.6165413533835,2019-03-11
2542,39450.0,90.0,06/24/2019,1800000,2900,98105,620.6896551724138,2019-06-24
2543,881990.0,576.0,05/10/2019,880000,1550,98105,567.741935483871,2019-05-10
2544,243670.0,450.0,04/11/2019,739500,1000,98105,739.5,2019-04-11
2545,955020.0,3140.0,01/23/2019,131965,1480,98105,89.16554054054055,2019-01-23
2546,955020.0,3140.0,01/23/2019,27000,1480,98105,18.243243243243242,2019-01-23
2547,112504.0,9157.0,07/09/2019,4875000,3520,98105,1384.9431818181818,2019-07-09
2548,982270.0,295.0,06/17/2019,1550000,2830,98105,547.7031802120141,2019-06-17
2549,881640.0,834.0,03/15/2019,749000,1300,98105,576.1538461538462,2019-03-15
2550,385690.0,4726.0,05/27/2019,1200000,2610,98105,459.7701149425287,2019-05-27
2551,881890.0,55.0,01/16/2019,960000,1860,98105,516.1290322580645,2019-01-16
2552,758270.0,140.0,02/20/2019,1500500,2370,98105,633.1223628691984,2019-02-20
2553,717430.0,20.0,02/20/2019,1043000,1720,98105,606.3953488372093,2019-02-20
2554,243670.0,585.0,05/06/2019,755000,1470,98105,513.6054421768707,2019-05-06
2555,761370.0,715.0,06/25/2019,1790000,2520,98105,710.3174603174604,2019-06-25
2556,112504.0,9121.0,04/23/2019,1600000,2170,98105,737.3271889400921,2019-04-23
2557,71400.0,435.0,04/30/2019,820000,1830,98105,448.08743169398906,2019-04-30
2558,243670.0,570.0,04/22/2019,875000,2150,98105,406.9767441860465,2019-04-22
2559,882390.0,295.0,03/13/2019,1357000,2920,98105,464.7260273972603,2019-03-13
2560,633800.0,14.0,07/16/2019,935000,1760,98105,531.25,2019-07-16
2561,881640.0,790.0,06/05/2019,1260000,2180,98105,577.9816513761468,2019-06-05
2562,72300.0,305.0,06/12/2019,1100000,1630,98105,674.8466257668712,2019-06-12
2563,409230.0,1080.0,06/28/2019,1325000,1290,98105,1027.1317829457364,2019-06-28
2564,717120.0,225.0,04/17/2019,890000,2110,98105,421.8009478672986,2019-04-17
2565,633800.0,571.0,02/05/2019,650000,1330,98105,488.7218045112782,2019-02-05
2566,385690.0,3000.0,04/11/2019,750000,1300,98105,576.9230769230769,2019-04-11
2567,92504.0,9323.0,05/20/2019,955000,2230,98105,428.2511210762332,2019-05-20
2568,955020.0,4990.0,02/04/2019,575000,970,98105,592.7835051546392,2019-02-04
2569,881840.0,490.0,04/24/2019,865000,1640,98105,527.439024390244,2019-04-24
2570,761370.0,920.0,07/02/2019,1470000,1920,98105,765.625,2019-07-02
2571,955020.0,4970.0,03/12/2019,605000,2620,98105,230.91603053435114,2019-03-12
2572,560600.0,10.0,05/03/2019,1370000,2390,98105,573.2217573221757,2019-05-03
2573,421740.0,200.0,04/03/2019,1300000,1740,98105,747.1264367816092,2019-04-03
2574,421940.0,445.0,06/17/2019,1450000,2190,98105,662.1004566210046,2019-06-17
2575,793300.0,51.0,01/30/2019,3000000,1323,98105,2267.573696145125,2019-01-30
2576,793300.0,50.0,01/30/2019,3000000,1190,98105,2521.0084033613443,2019-01-30
2577,955020.0,2910.0,03/24/2019,695000,1480,98105,469.5945945945946,2019-03-24
2578,717370.0,215.0,06/21/2019,800000,2340,98105,341.88034188034186,2019-06-21
2579,421940.0,1220.0,01/25/2019,1777000,3110,98105,571.3826366559485,2019-01-25
2580,633800.0,510.0,06/10/2019,881000,1220,98105,722.1311475409836,2019-06-10
2581,882790.0,935.0,05/10/2019,720000,880,98105,818.1818181818181,2019-05-10
2582,661300.0,345.0,06/04/2019,1498000,3090,98105,484.78964401294496,2019-06-04
2583,286210.0,270.0,05/15/2019,836000,1660,98105,503.6144578313253,2019-05-15
2584,409230.0,1050.0,06/24/2019,1110000,1590,98105,698.1132075471698,2019-06-24
2585,674670.0,2000.0,03/27/2019,1000000,825,98105,1212.121212121212,2019-03-27
2586,102504.0,9246.0,05/21/2019,766000,1590,98105,481.76100628930817,2019-05-21
2587,661300.0,1360.0,02/13/2019,1234000,1660,98105,743.3734939759037,2019-02-13
2588,947120.0,860.0,03/29/2019,1870000,3190,98105,586.2068965517242,2019-03-29
2589,385690.0,4905.0,02/01/2019,985000,1950,98105,505.12820512820514,2019-02-01
2590,881990.0,640.0,02/26/2019,950000,2110,98105,450.2369668246445,2019-02-26
2591,385690.0,2870.0,04/12/2019,1127000,1760,98105,640.3409090909091,2019-04-12
2592,717480.0,160.0,02/20/2019,1360000,1140,98105,1192.982456140351,2019-02-20
2593,547980.0,35.0,01/10/2019,950000,2000,98105,475.0,2019-01-10
2594,286210.0,390.0,01/31/2019,600000,1240,98105,483.8709677419355,2019-01-31
2595,783480.0,15.0,05/20/2019,890000,1650,98105,539.3939393939394,2019-05-20
2596,286210.0,810.0,06/25/2019,651000,1860,98105,350.0,2019-06-25
2597,421740.0,1760.0,06/10/2019,2225000,2880,98105,772.5694444444445,2019-06-10
2598,947120.0,50.0,04/23/2019,2505000,2670,98105,938.2022471910112,2019-04-23
2599,661300.0,390.0,05/30/2019,1655000,2780,98105,595.3237410071943,2019-05-30
2600,421740.0,1605.0,05/23/2019,4300000,3370,98105,1275.9643916913947,2019-05-23
2601,761370.0,565.0,03/26/2019,1000000,1730,98105,578.0346820809249,2019-03-26
2602,192830.0,665.0,01/31/2019,731000,2520,98105,290.07936507936506,2019-01-31
2603,88900.0,104.0,04/29/2019,975000,1810,98105,538.6740331491712,2019-04-29
2604,717480.0,162.0,02/20/2019,699000,1140,98105,613.1578947368421,2019-02-20
2605,947120.0,1080.0,05/10/2019,2265000,3320,98105,682.2289156626506,2019-05-10
2606,661300.0,720.0,01/03/2019,2045000,3470,98105,589.3371757925072,2019-01-03
2607,861580.0,130.0,06/26/2019,675000,2000,98105,337.5,2019-06-26
2608,536420.0,584.0,06/12/2019,1010000,2000,98105,505.0,2019-06-12
2609,717370.0,50.0,05/25/2019,900000,2000,98105,450.0,2019-05-25
2610,536420.0,565.0,02/22/2019,1245000,1930,98105,645.0777202072538,2019-02-22
2611,286210.0,450.0,06/27/2019,680000,990,98105,686.8686868686868,2019-06-27
2612,881840.0,330.0,06/04/2019,415000,2010,98105,206.46766169154228,2019-06-04
2613,243620.0,667.0,03/05/2019,1468000,2550,98105,575.6862745098039,2019-03-05
2614,881340.0,355.0,01/07/2019,785000,1360,98105,577.2058823529412,2019-01-07
2615,947120.0,922.0,04/11/2019,1060000,2770,98105,382.6714801444043,2019-04-11
2616,717480.0,161.0,01/22/2019,675000,1140,98105,592.1052631578947,2019-01-22
2617,192830.0,595.0,05/31/2019,750000,1280,98105,585.9375,2019-05-31
2618,881990.0,1135.0,02/21/2019,963000,2540,98105,379.13385826771656,2019-02-21
2619,955020.0,3580.0,06/26/2019,715000,1260,98105,567.4603174603175,2019-06-26
2620,937230.0,25.0,05/08/2019,580000,1160,98133,500.0,2019-05-08
2621,891100.0,65.0,03/19/2019,585000,1330,98133,439.8496240601504,2019-03-19
2622,546920.0,30.0,06/13/2019,517000,1350,98133,382.962962962963,2019-06-13
2623,645030.0,4745.0,06/20/2019,475000,1060,98133,448.1132075471698,2019-06-20
2624,435870.0,125.0,05/10/2019,300000,1630,98133,184.04907975460122,2019-05-10
2625,435870.0,27.0,05/10/2019,635000,1420,98133,447.1830985915493,2019-05-10
2626,783000.0,140.0,05/07/2019,510000,1490,98133,342.28187919463085,2019-05-07
2627,641160.0,48.0,05/15/2019,560000,1230,98133,455.2845528455285,2019-05-15
2628,242603.0,9145.0,04/04/2019,164000,3330,98133,49.249249249249246,2019-04-04
2629,434380.0,80.0,06/06/2019,510000,860,98133,593.0232558139535,2019-06-06
2630,637850.0,60.0,03/25/2019,798000,2940,98133,271.42857142857144,2019-03-25
2631,291870.0,40.0,05/21/2019,552000,1750,98133,315.42857142857144,2019-05-21
2632,728650.0,55.0,06/07/2019,845000,2560,98133,330.078125,2019-06-07
2633,728650.0,55.0,06/07/2019,845000,2560,98133,330.078125,2019-06-07
2634,645030.0,3265.0,06/25/2019,620000,1470,98133,421.7687074829932,2019-06-25
2635,303420.0,188.0,05/31/2019,1015000,3940,98133,257.61421319796955,2019-05-31
2636,280710.0,135.0,04/17/2019,650000,1410,98133,460.9929078014184,2019-04-17
2637,641460.0,172.0,02/20/2019,675000,2000,98133,337.5,2019-02-20
2638,113900.0,72.0,07/09/2019,465000,1180,98133,394.06779661016947,2019-07-09
2639,614110.0,380.0,02/10/2019,690000,1410,98133,489.36170212765956,2019-02-10
2640,728230.0,100.0,02/01/2019,652000,1700,98133,383.52941176470586,2019-02-01
2641,182604.0,9291.0,04/30/2019,555500,1200,98133,462.9166666666667,2019-04-30
2642,229140.0,370.0,02/26/2019,460000,1180,98133,389.8305084745763,2019-02-26
2643,223050.0,75.0,05/29/2019,480100,1070,98133,448.69158878504675,2019-05-29
2644,728390.0,521.0,05/13/2019,535000,1500,98133,356.6666666666667,2019-05-13
2645,637850.0,310.0,04/16/2019,730000,1940,98133,376.2886597938144,2019-04-16
2646,614560.0,725.0,06/20/2019,527500,1040,98133,507.21153846153845,2019-06-20
2647,546920.0,200.0,06/19/2019,740000,2410,98133,307.0539419087137,2019-06-19
2648,72604.0,9186.0,05/28/2019,540000,1570,98133,343.9490445859873,2019-05-28
2649,614110.0,143.0,05/13/2019,622000,1400,98133,444.2857142857143,2019-05-13
2650,641510.0,303.0,05/01/2019,690000,1870,98133,368.98395721925135,2019-05-01
2651,364510.0,150.0,06/07/2019,800000,2440,98133,327.8688524590164,2019-06-07
2652,16400.0,237.0,04/03/2019,754000,2140,98133,352.33644859813086,2019-04-03
2653,891050.0,684.0,01/08/2019,850000,1700,98133,500.0,2019-01-08
2654,943840.0,50.0,05/16/2019,700000,2500,98133,280.0,2019-05-16
2655,614970.0,365.0,07/09/2019,343000,770,98133,445.45454545454544,2019-07-09
2656,323535.0,40.0,01/21/2019,1076800,1700,98133,633.4117647058823,2019-01-21
2657,192604.0,9172.0,07/12/2019,545000,1000,98133,545.0,2019-07-12
2658,614560.0,65.0,04/08/2019,652000,1080,98133,603.7037037037037,2019-04-08
2659,74800.0,80.0,07/08/2019,479000,1170,98133,409.4017094017094,2019-07-08
2660,619070.0,1146.0,06/21/2019,714000,2540,98133,281.1023622047244,2019-06-21
2661,362603.0,9414.0,03/20/2019,635000,1420,98133,447.1830985915493,2019-03-20
2662,525330.0,435.0,06/27/2019,788000,2620,98133,300.76335877862596,2019-06-27
2663,525330.0,6.0,04/19/2019,590000,1390,98133,424.46043165467626,2019-04-19
2664,566850.0,15.0,06/03/2019,560000,1730,98133,323.6994219653179,2019-06-03
2665,202604.0,9138.0,05/10/2019,785000,2330,98133,336.9098712446352,2019-05-10
2666,891050.0,215.0,03/07/2019,525000,1760,98133,298.29545454545456,2019-03-07
2667,925090.0,64.0,01/30/2019,790000,2230,98133,354.26008968609864,2019-01-30
2668,435870.0,165.0,05/17/2019,435000,1020,98133,426.47058823529414,2019-05-17
2669,614560.0,1810.0,05/01/2019,675000,1040,98133,649.0384615384615,2019-05-01
2670,641510.0,152.0,06/20/2019,700000,1690,98133,414.20118343195264,2019-06-20
2671,614560.0,42.0,02/05/2019,495000,1220,98133,405.73770491803276,2019-02-05
2672,614560.0,965.0,05/08/2019,600000,1690,98133,355.0295857988166,2019-05-08
2673,132603.0,9039.0,04/15/2019,550000,880,98133,625.0,2019-04-15
2674,55810.0,50.0,05/15/2019,549900,1030,98133,533.8834951456311,2019-05-15
2675,925090.0,69.0,03/01/2019,521700,1680,98133,310.5357142857143,2019-03-01
2676,727610.0,182.0,04/29/2019,725000,850,98133,852.9411764705883,2019-04-29
2677,546870.0,90.0,03/21/2019,800000,2850,98133,280.70175438596493,2019-03-21
2678,242603.0,9312.0,05/30/2019,469500,1190,98133,394.5378151260504,2019-05-30
2679,329370.0,521.0,06/04/2019,669000,1820,98133,367.5824175824176,2019-06-04
2680,182604.0,9286.0,07/10/2019,675000,3240,98133,208.33333333333334,2019-07-10
2681,730890.0,45.0,02/20/2019,690000,3090,98133,223.3009708737864,2019-02-20
2682,255840.0,10.0,02/15/2019,580000,2010,98133,288.55721393034827,2019-02-15
2683,440270.0,220.0,07/02/2019,522500,1360,98133,384.19117647058823,2019-07-02
